,224,223,223,175,125,320,
,222,225,224,175,125,325,
,220,226,225,170,135,325,
,215,225,234,170,135,325,
,212,224,234,165,115,335,
,211,222,237,165,120,340,
,208,222,240,155,110,350,
,205,220,245,160,120,340,
,202,221,246,155,115,340,
,204,222,243,160,115,335,
,206,225,238,165,125,330,
,205,223,240,160,120,335,
,206,223,236,165,125,330,
,206,223,239,165,125,330,
,210,225,233,175,125,320,
,209,225,236,165,120,335,
,207,221,240,160,115,340,
,208,222,237,165,115,340,
,212,224,231,165,120,330,
,207,222,234,165,125,335,
,208,225,234,160,115,330,
,206,225,240,170,130,325,
,203,224,242,165,130,325,
,207,227,231,170,135,315,
,203,227,237,175,140,315,
,196,227,254,170,135,320,
,206,235,234,175,135,320,
,208,236,238,175,135,325,
,207,236,241,175,130,325,
,207,236,241,175,140,315,
,202,238,247,185,140,315,
,199,239,249,175,130,325,
,202,240,246,180,145,300,
,194,248,249,190,155,300,
,215,259,214,185,165,285,
,191,242,253,180,150,300,
,205,249,227,170,145,300,
,196,240,248,175,150,300,
,198,234,248,170,140,320,
,202,230,243,170,140,320,
,206,226,240,175,135,315,
,215,225,226,175,130,315,
,222,223,221,170,120,325,
,224,219,222,170,115,325,
,229,217,214,175,115,320,
,230,213,211,175,115,325,
,233,212,204,180,120,310,
,234,210,196,185,120,300,
,233,208,202,180,115,305,
,236,207,190,185,120,290,
,234,205,187,185,110,290,
,237,203,180,180,115,285,
,235,202,186,185,105,295,
,244,203,173,190,115,275,
,241,203,178,195,115,275,
,247,205,170,200,120,265,
,251,206,167,205,120,260,
,253,207,170,210,125,250,
,258,208,162,215,125,245,
,263,209,160,220,130,245,
,269,209,156,220,130,250,
,272,210,157,225,135,240,
,277,211,152,230,135,235,
,279,212,156,235,135,240,
,283,211,153,235,135,240,
,289,213,142,240,135,240,
,290,213,147,240,135,240,
,295,214,141,245,135,235,
,293,213,144,245,135,235,
,294,212,145,245,135,235,
,291,213,151,250,140,230,
,294,216,145,245,140,235,
,287,213,153,245,135,235,
,286,214,150,240,135,240,
,280,213,153,235,135,235,
,277,213,146,225,135,240,
,269,214,149,225,135,235,
,262,214,152,220,135,235,
,255,214,154,215,135,235,
,250,214,152,215,140,225,
,241,214,156,200,140,230,
,239,215,147,200,140,225,
,232,215,149,190,140,230,
,226,216,147,185,145,230,
,224,216,149,180,140,230,
,222,217,148,185,145,225,
,220,216,151,175,135,240,
,219,217,151,175,140,240,
,222,218,146,170,135,240,
,221,218,152,175,135,240,
,222,221,151,180,140,235,
,224,220,148,180,140,235,
,227,220,148,180,140,240,
,226,220,155,185,145,230,
,230,221,150,185,140,240,
,234,222,148,185,140,240,
,235,222,152,190,140,240,
,240,224,150,195,145,235,
,238,226,157,200,150,230,
,242,228,155,200,150,240,
,244,228,153,200,150,240,
,244,229,155,205,150,235,
,246,229,154,205,150,235,
,248,228,152,205,150,230,
,246,228,156,205,150,235,
,244,226,156,205,150,240,
,241,225,156,200,150,235,
,239,224,155,195,145,240,
,235,223,152,190,145,235,
,231,223,150,185,145,240,
,223,221,148,180,145,230,
,215,220,150,165,140,245,
,206,219,152,160,140,240,
,198,218,150,155,140,240,
,191,218,148,145,140,235,
,182,218,149,140,140,230,
,173,218,150,130,145,230,
,169,222,146,120,140,245,
,163,222,149,120,145,235,
,161,222,150,115,140,245,
,157,222,156,115,145,245,
,158,222,154,110,140,250,
,160,223,155,110,140,250,
,164,224,148,110,140,255,
,160,223,155,110,135,260,
,160,224,157,110,140,260,
,160,224,159,105,140,265,
,159,226,157,115,140,260,
,157,226,159,100,135,280,
,151,227,164,95,135,285,
,152,230,157,100,140,275,
,149,230,161,100,145,265,
,147,230,161,100,150,260,
,141,230,168,95,140,275,
,140,231,163,85,140,280,
,138,233,159,80,140,280,
,129,232,173,85,150,260,
,130,236,159,75,145,275,
,123,236,162,70,140,280,
,122,242,148,65,150,275,
,114,241,160,55,140,295,
,114,243,151,60,150,280,
,111,243,155,50,145,285,
,103,244,161,50,150,275,
,100,243,150,25,135,310,
,98,244,149,30,135,300,
,102,245,141,30,135,300,
,96,248,148,25,130,310,
,103,251,146,50,160,265,
,97,247,172,40,145,300,
,110,248,162,60,160,280,
,118,248,157,70,160,275,
,120,244,169,75,160,270,
,131,246,167,85,160,275,
,137,241,184,90,150,285,
,146,240,185,105,150,280,
,158,239,181,110,140,290,
,168,237,186,125,150,285,
,182,239,180,125,145,290,
,189,234,190,140,140,290,
,201,234,192,145,135,295,
,217,236,181,155,140,295,
,223,234,185,165,145,285,
,231,236,185,175,145,285,
,239,237,184,180,145,285,
,245,237,179,185,140,290,
,250,236,182,195,155,275,
,254,237,180,195,150,275,
,250,235,192,205,155,275,
,263,239,176,200,150,280,
,265,240,178,200,150,285,
,252,221,232,210,150,275,
,263,235,201,210,145,285,
,272,238,186,215,150,285,
,256,221,232,210,150,285,
,275,234,189,215,150,285,
,284,237,175,220,150,280,
,259,220,232,215,145,290,
,300,246,142,215,135,295,
,286,234,174,220,145,280,
,301,244,149,215,135,295,
,303,242,148,210,140,295,
,260,214,232,210,130,300,
,258,209,241,205,120,320,
,304,236,148,205,115,320,
,259,208,232,205,115,315,
,280,219,193,210,130,305,
,301,230,149,195,110,330,
,308,230,134,205,125,305,
,298,226,161,200,115,325,
,299,227,143,200,115,320,
,244,192,256,200,115,315,
,292,222,157,205,115,310,
,271,209,197,215,120,295,
,272,214,182,195,105,330,
,285,219,166,190,110,330,
,261,209,206,190,110,330,
,267,214,193,195,110,325,
,244,205,229,185,105,330,
,250,208,220,185,110,330,
,260,212,194,190,110,325,
,266,213,197,190,110,325,
,260,213,196,190,110,320,
,231,200,245,190,110,325,
,242,206,226,185,100,335,
,263,214,192,185,105,335,
,268,217,180,185,105,330,
,261,213,190,185,100,335,
,277,218,175,190,110,325,
,260,210,201,185,105,330,
,254,210,209,185,105,335,
,246,207,223,190,110,330,
,239,206,239,185,105,345,
,246,210,226,190,110,330,
,246,211,230,190,110,335,
,240,212,238,195,115,330,
,247,214,222,185,110,340,
,248,213,225,185,115,335,
,235,211,239,195,115,335,
,236,210,240,190,110,330,
,239,214,225,185,115,330,
,231,213,233,185,115,325,
,230,212,234,185,125,315,
,228,212,228,175,120,325,
,231,215,219,170,115,325,
,226,212,226,165,115,330,
,226,214,222,165,110,335,
,225,214,226,170,115,330,
,218,212,233,165,110,335,
,227,214,218,175,120,325,
,228,212,219,165,110,335,
,229,213,222,170,110,335,
,222,209,235,175,110,335,
,225,209,236,175,115,330,
,232,208,228,175,110,335,
,233,209,226,175,110,340,
,234,209,223,175,110,335,
,229,209,223,180,115,325,
,218,208,234,160,105,345,
,221,207,226,160,105,345,
,219,207,225,165,115,325,
,214,206,228,165,110,325,
,212,207,225,160,110,330,
,208,207,224,155,105,335,
,208,207,222,150,105,335,
,201,210,223,150,105,325,
,204,213,212,150,110,325,
,197,209,223,150,110,325,
,194,208,225,145,110,325,
,192,205,229,150,110,325,
,189,206,237,150,110,320,
,194,206,224,145,105,325,
,190,203,234,150,105,325,
,198,207,224,155,115,315,
,206,209,212,155,110,320,
,203,206,223,155,110,325,
,204,206,223,155,115,320,
,210,207,221,160,115,315,
,218,208,213,165,105,325,
,222,209,216,170,115,320,
,216,206,228,165,105,330,
,228,208,213,175,115,315,
,228,207,212,170,105,330,
,236,206,206,180,110,315,
,235,204,211,175,110,310,
,245,205,195,185,105,310,
,251,204,189,190,105,315,
,253,203,188,195,110,305,
,261,205,179,200,115,295,
,264,203,182,200,110,290,
,270,206,171,210,115,280,
,273,206,169,215,115,275,
,275,206,164,205,105,295,
,277,207,161,210,115,280,
,273,208,166,210,115,280,
,276,209,162,210,115,275,
,277,210,160,220,125,260,
,281,215,154,225,130,250,
,277,213,163,225,130,250,
,281,215,156,230,135,250,
,288,216,153,240,140,240,
,294,217,149,245,140,235,
,299,218,154,250,140,240,
,305,222,149,260,150,230,
,313,230,142,260,150,240,
,318,235,143,265,155,235,
,327,240,148,280,170,225,

1287
